,puntuacion usuarios,marca
14711,6.4,NINTENDO
17372,6.4,NINTENDO
9335,6.4,NINTENDO
15465,6.4,NINTENDO
12792,6.4,NINTENDO
8718,6.4,NINTENDO
14688,6.4,NINTENDO
14665,6.4,NINTENDO
9151,6.4,NINTENDO
15433,6.4,NINTENDO
14622,6.4,NINTENDO
12200,6.4,NINTENDO
17460,6.4,NINTENDO
9009,6.4,NINTENDO
16532,6.4,NINTENDO
11650,6.4,NINTENDO
4809,6.4,NINTENDO
3361,6.4,NINTENDO
9933,6.4,NINTENDO
15281,6.4,NINTENDO
8226,6.4,NINTENDO
9897,6.4,NINTENDO
9740,6.4,NINTENDO
17787,6.4,NINTENDO
17105,6.4,NINTENDO
1624,6.4,NINTENDO
11515,6.4,NINTENDO
16208,6.4,NINTENDO
8996,6.4,NINTENDO
15767,6.4,NINTENDO
5685,6.3,NINTENDO
7551,6.3,NINTENDO
16245,6.3,NINTENDO
7614,6.3,NINTENDO
14826,6.3,NINTENDO
955,6.3,NINTENDO
6106,6.3,NINTENDO
1107,6.3,NINTENDO
14080,6.3,NINTENDO
6746,6.3,NINTENDO
17807,6.3,NINTENDO
5578,6.3,NINTENDO
7272,6.3,NINTENDO
5880,6.3,NINTENDO
6418,6.3,NINTENDO
6207,6.3,NINTENDO
16265,6.3,NINTENDO
16234,6.3,NINTENDO
10989,6.3,NINTENDO
7771,6.3,NINTENDO
15432,6.3,NINTENDO
16829,6.3,NINTENDO
1613,6.3,NINTENDO
4851,6.3,NINTENDO
8389,6.3,NINTENDO
4647,6.3,NINTENDO
8426,6.3,NINTENDO
4571,6.3,NINTENDO
4492,6.3,NINTENDO
4476,6.3,NINTENDO
12333,6.3,NINTENDO
4146,6.3,NINTENDO
8925,6.3,NINTENDO
9005,6.3,NINTENDO
10982,6.3,NINTENDO
9041,6.3,NINTENDO
9108,6.3,NINTENDO
9125,6.3,NINTENDO
1990,6.3,NINTENDO
3718,6.3,NINTENDO
3457,6.3,NINTENDO
15160,6.3,NINTENDO
10339,6.3,NINTENDO
10371,6.3,NINTENDO
2441,6.3,NINTENDO
2834,6.3,NINTENDO
10610,6.3,NINTENDO
15524,6.3,NINTENDO
16958,6.3,NINTENDO
7879,6.3,NINTENDO
5184,6.3,NINTENDO
7966,6.3,NINTENDO
5350,6.3,NINTENDO
7781,6.3,NINTENDO
1544,6.3,NINTENDO
5296,6.3,NINTENDO
6139,6.2,NINTENDO
9383,6.2,NINTENDO
15964,6.2,NINTENDO
6152,6.2,NINTENDO
3819,6.2,NINTENDO
7897,6.2,NINTENDO
6071,6.2,NINTENDO
6299,6.2,NINTENDO
4083,6.2,NINTENDO
4120,6.2,NINTENDO
15054,6.2,NINTENDO
6012,6.2,NINTENDO
14049,6.2,NINTENDO
7186,6.2,NINTENDO
9439,6.2,NINTENDO
17102,6.2,NINTENDO
15468,6.2,NINTENDO
14833,6.2,NINTENDO
2586,6.2,NINTENDO
17250,6.2,NINTENDO
2768,6.2,NINTENDO
11090,6.2,NINTENDO
6713,6.2,NINTENDO
6420,6.2,NINTENDO
11149,6.2,NINTENDO
6409,6.2,NINTENDO
10390,6.2,NINTENDO
3374,6.2,NINTENDO
1334,6.2,NINTENDO
17165,6.2,NINTENDO
7837,6.2,NINTENDO
11363,6.2,NINTENDO
15278,6.2,NINTENDO
3198,6.2,NINTENDO
9739,6.2,NINTENDO
11517,6.2,NINTENDO
7197,6.2,NINTENDO
13023,6.2,NINTENDO
16770,6.2,NINTENDO
16879,6.2,NINTENDO
5795,6.2,NINTENDO
4792,6.2,NINTENDO
8312,6.2,NINTENDO
14946,6.2,NINTENDO
4791,6.2,NINTENDO
12935,6.2,NINTENDO
5890,6.2,NINTENDO
5780,6.2,NINTENDO
8622,6.2,NINTENDO
1601,6.2,NINTENDO
12423,6.1,NINTENDO
15962,6.1,NINTENDO
5313,6.1,NINTENDO
2867,6.1,NINTENDO
11037,6.1,NINTENDO
3760,6.1,NINTENDO
5851,6.1,NINTENDO
6961,6.1,NINTENDO
14708,6.1,NINTENDO
16295,6.1,NINTENDO
6896,6.1,NINTENDO
2103,6.1,NINTENDO
15214,6.1,NINTENDO
14821,6.1,NINTENDO
6873,6.1,NINTENDO
7380,6.1,NINTENDO
7392,6.1,NINTENDO
16263,6.1,NINTENDO
15249,6.1,NINTENDO
8686,6.1,NINTENDO
16512,6.1,NINTENDO
4839,6.1,NINTENDO
11036,6.1,NINTENDO
14521,6.1,NINTENDO
16882,6.1,NINTENDO
7750,6.1,NINTENDO
4929,6.1,NINTENDO
4185,6.1,NINTENDO
12248,6.1,NINTENDO
5030,6.1,NINTENDO
12109,6.1,NINTENDO
15572,6.1,NINTENDO
5730,6.1,NINTENDO
16491,6.1,NINTENDO
14920,6.1,NINTENDO
12674,6.1,NINTENDO
9154,6.1,NINTENDO
2620,6.0,NINTENDO
11045,6.0,NINTENDO
15224,6.0,NINTENDO
2573,6.0,NINTENDO
4971,6.0,NINTENDO
15208,6.0,NINTENDO
5742,6.0,NINTENDO
1280,6.0,NINTENDO
6382,6.0,NINTENDO
7774,6.0,NINTENDO
188,6.0,NINTENDO
15784,6.0,NINTENDO
10397,6.0,NINTENDO
2939,6.0,NINTENDO
6485,6.0,NINTENDO
11190,6.0,NINTENDO
14913,6.0,NINTENDO
10574,6.0,NINTENDO
6407,6.0,NINTENDO
16096,6.0,NINTENDO
8051,6.0,NINTENDO
8286,6.0,NINTENDO
6664,6.0,NINTENDO
5615,6.0,NINTENDO
7398,6.0,NINTENDO
7660,6.0,NINTENDO
953,6.0,NINTENDO
1455,6.0,NINTENDO
3837,6.0,NINTENDO
7704,6.0,NINTENDO
5485,6.0,NINTENDO
1124,6.0,NINTENDO
1516,6.0,NINTENDO
15936,6.0,NINTENDO
3996,6.0,NINTENDO
15440,6.0,NINTENDO
1100,6.0,NINTENDO
15579,6.0,NINTENDO
8724,6.0,NINTENDO
5946,6.0,NINTENDO
7028,6.0,NINTENDO
954,6.0,NINTENDO
11921,6.0,NINTENDO
4783,6.0,NINTENDO
2286,6.0,NINTENDO
16842,6.0,NINTENDO
15004,6.0,NINTENDO
3471,6.0,NINTENDO
15884,6.0,NINTENDO
9533,6.0,NINTENDO
14348,6.0,NINTENDO
6899,6.0,NINTENDO
6282,6.0,NINTENDO
9391,6.0,NINTENDO
4722,6.0,NINTENDO
15915,5.9,NINTENDO
15966,5.9,NINTENDO
16951,5.9,NINTENDO
16198,5.9,NINTENDO
15925,5.9,NINTENDO
15301,5.9,NINTENDO
16117,5.9,NINTENDO
16888,5.9,NINTENDO
17589,5.9,NINTENDO
17080,5.9,NINTENDO
7852,5.9,NINTENDO
6919,5.9,NINTENDO
5448,5.9,NINTENDO
1642,5.9,NINTENDO
13763,5.9,NINTENDO
8618,5.9,NINTENDO
6187,5.9,NINTENDO
8755,5.9,NINTENDO
8756,5.9,NINTENDO
9178,5.9,NINTENDO
12613,5.9,NINTENDO
12475,5.9,NINTENDO
9469,5.9,NINTENDO
9913,5.9,NINTENDO
12091,5.9,NINTENDO
2533,5.9,NINTENDO
10378,5.9,NINTENDO
6697,5.9,NINTENDO
5281,5.9,NINTENDO
11786,5.9,NINTENDO
14800,5.9,NINTENDO
14628,5.9,NINTENDO
14429,5.9,NINTENDO
662,5.9,NINTENDO
14713,5.9,NINTENDO
7739,5.9,NINTENDO
7755,5.9,NINTENDO
4651,5.8,NINTENDO
7801,5.8,NINTENDO
5420,5.8,NINTENDO
9259,5.8,NINTENDO
5994,5.8,NINTENDO
17032,5.8,NINTENDO
3164,5.8,NINTENDO
4454,5.8,NINTENDO
5745,5.8,NINTENDO
16418,5.8,NINTENDO
15642,5.8,NINTENDO
17253,5.8,NINTENDO
16912,5.8,NINTENDO
5386,5.8,NINTENDO
11057,5.8,NINTENDO
6693,5.8,NINTENDO
9040,5.8,NINTENDO
7120,5.8,NINTENDO
17144,5.8,NINTENDO
1416,5.8,NINTENDO
5271,5.8,NINTENDO
5478,5.8,NINTENDO
8130,5.8,NINTENDO
8189,5.8,NINTENDO
7266,5.8,NINTENDO
3354,5.8,NINTENDO
8278,5.8,NINTENDO
8329,5.8,NINTENDO
4987,5.8,NINTENDO
1773,5.8,NINTENDO
6155,5.8,NINTENDO
16821,5.8,NINTENDO
16555,5.8,NINTENDO
17143,5.8,NINTENDO
1157,5.8,NINTENDO
5337,5.8,NINTENDO
7805,5.8,NINTENDO
4854,5.8,NINTENDO
4965,5.8,NINTENDO
6970,5.8,NINTENDO
15691,5.8,NINTENDO
14747,5.8,NINTENDO
13952,5.8,NINTENDO
12700,5.8,NINTENDO
3880,5.8,NINTENDO
3825,5.8,NINTENDO
14333,5.8,NINTENDO
12805,5.8,NINTENDO
6760,5.7,NINTENDO
4863,5.7,NINTENDO
4961,5.7,NINTENDO
10377,5.7,NINTENDO
6429,5.7,NINTENDO
14917,5.7,NINTENDO
5396,5.7,NINTENDO
4005,5.7,NINTENDO
5082,5.7,NINTENDO
5503,5.7,NINTENDO
7322,5.7,NINTENDO
16149,5.7,NINTENDO
16606,5.7,NINTENDO
17628,5.7,NINTENDO
7456,5.7,NINTENDO
12795,5.7,NINTENDO
11966,5.7,NINTENDO
16261,5.7,NINTENDO
12636,5.7,NINTENDO
12131,5.7,NINTENDO
7741,5.7,NINTENDO
10225,5.7,NINTENDO
9293,5.7,NINTENDO
4069,5.7,NINTENDO
7611,5.7,NINTENDO
5480,5.7,NINTENDO
5996,5.6,NINTENDO
5786,5.6,NINTENDO
15042,5.6,NINTENDO
3045,5.6,NINTENDO
16327,5.6,NINTENDO
16549,5.6,NINTENDO
4993,5.6,NINTENDO
5252,5.6,NINTENDO
14944,5.6,NINTENDO
1450,5.6,NINTENDO
14857,5.6,NINTENDO
15644,5.6,NINTENDO
15734,5.6,NINTENDO
16290,5.6,NINTENDO
15987,5.6,NINTENDO
16364,5.6,NINTENDO
2531,5.6,NINTENDO
10382,5.6,NINTENDO
16127,5.6,NINTENDO
10393,5.6,NINTENDO
14905,5.6,NINTENDO
6621,5.6,NINTENDO
16868,5.5,NINTENDO
5808,5.5,NINTENDO
7556,5.5,NINTENDO
2490,5.5,NINTENDO
12842,5.5,NINTENDO
10403,5.5,NINTENDO
4090,5.5,NINTENDO
15538,5.5,NINTENDO
16545,5.5,NINTENDO
7079,5.5,NINTENDO
16797,5.5,NINTENDO
17511,5.5,NINTENDO
10528,5.5,NINTENDO
6378,5.5,NINTENDO
8999,5.5,NINTENDO
15251,5.5,NINTENDO
7831,5.5,NINTENDO
10354,5.5,NINTENDO
5496,5.5,NINTENDO
4078,5.5,NINTENDO
17164,5.5,NINTENDO
6632,5.5,NINTENDO
13689,5.5,NINTENDO
1834,5.5,NINTENDO
15998,5.5,NINTENDO
2005,5.5,NINTENDO
6832,5.5,NINTENDO
13470,5.5,NINTENDO
7204,5.5,NINTENDO
7583,5.5,NINTENDO
5102,5.4,NINTENDO
7393,5.4,NINTENDO
5579,5.4,NINTENDO
13986,5.4,NINTENDO
6023,5.4,NINTENDO
17270,5.4,NINTENDO
7187,5.4,NINTENDO
2045,5.4,NINTENDO
5425,5.4,NINTENDO
6323,5.4,NINTENDO
16309,5.4,NINTENDO
6098,5.4,NINTENDO
7713,5.4,NINTENDO
6232,5.4,NINTENDO
10976,5.4,NINTENDO
6711,5.4,NINTENDO
10030,5.4,NINTENDO
9657,5.4,NINTENDO
15326,5.4,NINTENDO
708,5.4,NINTENDO
6936,5.4,NINTENDO
6596,5.4,NINTENDO
11467,5.3,NINTENDO
7408,5.3,NINTENDO
7650,5.3,NINTENDO
3463,5.3,NINTENDO
6626,5.3,NINTENDO
14671,5.3,NINTENDO
5068,5.3,NINTENDO
5357,5.3,NINTENDO
10383,5.3,NINTENDO
15865,5.3,NINTENDO
5338,5.3,NINTENDO
16227,5.3,NINTENDO
10865,5.3,NINTENDO
17566,5.3,NINTENDO
5556,5.3,NINTENDO
8987,5.3,NINTENDO
6437,5.3,NINTENDO
9001,5.3,NINTENDO
5544,5.3,NINTENDO
15382,5.3,NINTENDO
2820,5.3,NINTENDO
3966,5.3,NINTENDO
9449,5.3,NINTENDO
16392,5.3,NINTENDO
7693,5.3,NINTENDO
16325,5.3,NINTENDO
15392,5.3,NINTENDO
5644,5.3,NINTENDO
8515,5.3,NINTENDO
9921,5.3,NINTENDO
17903,5.2,NINTENDO
17571,5.2,NINTENDO
11579,5.2,NINTENDO
1108,5.2,NINTENDO
3827,5.2,NINTENDO
15995,5.2,NINTENDO
11169,5.2,NINTENDO
9332,5.2,NINTENDO
9649,5.2,NINTENDO
3200,5.2,NINTENDO
6018,5.2,NINTENDO
7957,5.2,NINTENDO
17477,5.2,NINTENDO
5515,5.2,NINTENDO
12821,5.2,NINTENDO
8969,5.2,NINTENDO
8625,5.2,NINTENDO
3382,5.2,NINTENDO
16210,5.2,NINTENDO
6387,5.2,NINTENDO
15250,5.2,NINTENDO
10440,5.2,NINTENDO
1675,5.2,NINTENDO
10928,5.2,NINTENDO
4719,5.2,NINTENDO
8046,5.2,NINTENDO
13993,5.2,NINTENDO
9468,5.1,NINTENDO
10699,5.1,NINTENDO
13576,5.1,NINTENDO
10376,5.1,NINTENDO
12201,5.1,NINTENDO
7215,5.1,NINTENDO
16939,5.1,NINTENDO
17295,5.1,NINTENDO
14301,5.1,NINTENDO
11347,5.1,NINTENDO
16291,5.1,NINTENDO
16521,5.1,NINTENDO
5990,5.1,NINTENDO
3530,5.1,NINTENDO
1871,5.1,NINTENDO
6482,5.0,NINTENDO
16361,5.0,NINTENDO
7616,5.0,NINTENDO
16372,5.0,NINTENDO
6781,5.0,NINTENDO
5788,5.0,NINTENDO
6185,5.0,NINTENDO
1357,5.0,NINTENDO
7705,5.0,NINTENDO
3276,5.0,NINTENDO
14213,5.0,NINTENDO
16966,5.0,NINTENDO
11882,5.0,NINTENDO
3812,5.0,NINTENDO
4222,5.0,NINTENDO
16905,5.0,NINTENDO
10186,5.0,NINTENDO
4543,5.0,NINTENDO
15413,5.0,NINTENDO
15455,5.0,NINTENDO
8712,5.0,NINTENDO
6291,5.0,NINTENDO
1489,5.0,NINTENDO
15779,4.9,NINTENDO
16075,4.9,NINTENDO
16101,4.9,NINTENDO
5253,4.9,NINTENDO
16627,4.9,NINTENDO
15881,4.9,NINTENDO
10062,4.9,NINTENDO
16429,4.9,NINTENDO
9560,4.9,NINTENDO
8998,4.8,NINTENDO
5349,4.8,NINTENDO
5468,4.8,NINTENDO
17061,4.8,NINTENDO
1456,4.8,NINTENDO
4617,4.8,NINTENDO
13989,4.8,NINTENDO
17712,4.8,NINTENDO
1774,4.8,NINTENDO
2821,4.8,NINTENDO
5881,4.8,NINTENDO
5450,4.8,NINTENDO
7446,4.8,NINTENDO
5970,4.8,NINTENDO
6934,4.8,NINTENDO
15089,4.8,NINTENDO
16051,4.8,NINTENDO
6076,4.8,NINTENDO
16801,4.8,NINTENDO
6971,4.7,NINTENDO
1725,4.7,NINTENDO
16907,4.7,NINTENDO
6747,4.7,NINTENDO
3220,4.7,NINTENDO
6268,4.6,NINTENDO
15071,4.6,NINTENDO
13991,4.6,NINTENDO
16873,4.6,NINTENDO
9298,4.6,NINTENDO
16999,4.6,NINTENDO
16297,4.6,NINTENDO
7522,4.6,NINTENDO
14930,4.6,NINTENDO
5055,4.6,NINTENDO
10279,4.6,NINTENDO
14865,4.6,NINTENDO
17001,4.6,NINTENDO
7769,4.5,NINTENDO
8145,4.5,NINTENDO
10073,4.5,NINTENDO
15115,4.5,NINTENDO
16223,4.5,NINTENDO
7409,4.5,NINTENDO
3960,4.5,NINTENDO
4707,4.5,NINTENDO
3109,4.5,NINTENDO
7894,4.5,NINTENDO
12328,4.5,NINTENDO
6475,4.5,NINTENDO
3081,4.5,NINTENDO
7342,4.5,NINTENDO
17804,4.5,NINTENDO
6424,4.5,NINTENDO
6809,4.4,NINTENDO
6170,4.4,NINTENDO
2144,4.4,NINTENDO
6165,4.4,NINTENDO
11923,4.4,NINTENDO
12307,4.4,NINTENDO
16936,4.4,NINTENDO
16759,4.4,NINTENDO
1318,4.4,NINTENDO
4812,4.4,NINTENDO
6038,4.4,NINTENDO
13323,4.4,NINTENDO
4010,4.4,NINTENDO
5776,4.4,NINTENDO
13170,4.4,NINTENDO
7151,4.4,NINTENDO
17694,4.4,NINTENDO
8224,4.3,NINTENDO
17536,4.3,NINTENDO
14569,4.3,NINTENDO
15580,4.3,NINTENDO
5381,4.3,NINTENDO
6275,4.3,NINTENDO
16998,4.3,NINTENDO
8716,4.3,NINTENDO
10352,4.3,NINTENDO
6218,4.3,NINTENDO
4986,4.2,NINTENDO
15332,4.2,NINTENDO
9397,4.2,NINTENDO
9354,4.2,NINTENDO
14352,4.2,NINTENDO
17722,4.2,NINTENDO
1547,4.2,NINTENDO
6405,4.2,NINTENDO
11114,4.1,NINTENDO
9413,4.1,NINTENDO
11901,4.1,NINTENDO
9527,4.1,NINTENDO
5801,4.1,NINTENDO
12798,4.1,NINTENDO
10653,4.1,NINTENDO
5411,4.0,NINTENDO
16346,4.0,NINTENDO
1545,4.0,NINTENDO
16173,4.0,NINTENDO
16183,4.0,NINTENDO
6225,4.0,NINTENDO
17136,4.0,NINTENDO
16890,4.0,NINTENDO
15909,4.0,NINTENDO
3671,4.0,NINTENDO
7465,4.0,NINTENDO
7423,4.0,NINTENDO
2534,3.9,NINTENDO
7419,3.9,NINTENDO
5380,3.9,NINTENDO
6008,3.9,NINTENDO
3353,3.9,NINTENDO
16384,3.9,NINTENDO
17925,3.9,NINTENDO
7538,3.8,NINTENDO
1276,3.8,NINTENDO
11438,3.8,NINTENDO
1027,3.7,NINTENDO
3488,3.7,NINTENDO
6005,3.7,NINTENDO
7921,3.7,NINTENDO
6468,3.7,NINTENDO
9176,3.7,NINTENDO
9155,3.7,NINTENDO
14971,3.7,NINTENDO
5269,3.6,NINTENDO
16686,3.6,NINTENDO
9784,3.6,NINTENDO
1838,3.6,NINTENDO
1783,3.6,NINTENDO
16618,3.5,NINTENDO
11918,3.5,NINTENDO
1836,3.5,NINTENDO
5322,3.5,NINTENDO
15654,3.5,NINTENDO
9204,3.5,NINTENDO
1185,3.4,NINTENDO
7743,3.4,NINTENDO
10381,3.4,NINTENDO
7730,3.3,NINTENDO
6476,3.3,NINTENDO
6319,3.3,NINTENDO
10357,3.3,NINTENDO
7937,3.3,NINTENDO
8700,3.3,NINTENDO
15793,3.2,NINTENDO
5736,3.2,NINTENDO
17876,3.2,NINTENDO
1037,3.2,NINTENDO
3687,3.2,NINTENDO
7471,3.1,NINTENDO
16805,3.1,NINTENDO
14097,3.1,NINTENDO
6288,3.0,NINTENDO
6322,3.0,NINTENDO
2331,3.0,NINTENDO
1968,3.0,NINTENDO
3301,3.0,NINTENDO
6190,3.0,NINTENDO
8970,3.0,NINTENDO
2285,2.9,NINTENDO
11826,2.9,NINTENDO
6026,2.8,NINTENDO
14914,2.8,NINTENDO
2157,2.8,NINTENDO
4533,2.7,NINTENDO
10271,2.6,NINTENDO
7425,2.6,NINTENDO
17414,2.6,NINTENDO
1673,2.5,NINTENDO
9173,2.5,NINTENDO
5032,2.5,NINTENDO
17035,2.4,NINTENDO
15993,2.4,NINTENDO
6967,2.4,NINTENDO
16649,2.4,NINTENDO
15227,2.3,NINTENDO
6353,2.3,NINTENDO
7020,2.2,NINTENDO
7006,2.2,NINTENDO
7681,2.2,NINTENDO
5537,2.2,NINTENDO
6553,2.2,NINTENDO
9566,2.0,NINTENDO
3028,2.0,NINTENDO
16537,2.0,NINTENDO
17689,2.0,NINTENDO
10441,2.0,NINTENDO
3477,1.9,NINTENDO
16736,1.8,NINTENDO
10329,1.7,NINTENDO
5632,1.6,NINTENDO
9564,1.2,NINTENDO
16818,0.9,NINTENDO
17029,0.0,NINTENDO
1275,0.0,NINTENDO
3266,0.0,NINTENDO
831,0.0,NINTENDO
1278,0.0,NINTENDO
957,0.0,NINTENDO
17697,0.0,NINTENDO
17912,0.0,NINTENDO
17700,0.0,NINTENDO
17714,0.0,NINTENDO
3304,0.0,NINTENDO
17723,0.0,NINTENDO
778,0.0,NINTENDO
17106,0.0,NINTENDO
17725,0.0,NINTENDO
1255,0.0,NINTENDO
976,0.0,NINTENDO
3396,0.0,NINTENDO
1254,0.0,NINTENDO
3424,0.0,NINTENDO
1253,0.0,NINTENDO
1224,0.0,NINTENDO
17686,0.0,NINTENDO
1340,0.0,NINTENDO
1218,0.0,NINTENDO
1458,0.0,NINTENDO
17604,0.0,NINTENDO
1534,0.0,NINTENDO
1523,0.0,NINTENDO
757,0.0,NINTENDO
17617,0.0,NINTENDO
17631,0.0,NINTENDO
758,0.0,NINTENDO
17139,0.0,NINTENDO
1463,0.0,NINTENDO
1457,0.0,NINTENDO
1351,0.0,NINTENDO
773,0.0,NINTENDO
17654,0.0,NINTENDO
17661,0.0,NINTENDO
17662,0.0,NINTENDO
1431,0.0,NINTENDO
17134,0.0,NINTENDO
17131,0.0,NINTENDO
3814,0.0,NINTENDO
1413,0.0,NINTENDO
3453,0.0,NINTENDO
990,0.0,NINTENDO
17855,0.0,NINTENDO
1056,0.0,NINTENDO
3561,0.0,NINTENDO
17818,0.0,NINTENDO
17820,0.0,NINTENDO
17821,0.0,NINTENDO
1025,0.0,NINTENDO
3576,0.0,NINTENDO
1101,0.0,NINTENDO
1085,0.0,NINTENDO
3653,0.0,NINTENDO
3666,0.0,NINTENDO
1140,0.0,NINTENDO
1045,0.0,NINTENDO
1030,0.0,NINTENDO
17036,0.0,NINTENDO
3808,0.0,NINTENDO
17875,0.0,NINTENDO
3768,0.0,NINTENDO
3720,0.0,NINTENDO
17859,0.0,NINTENDO
17033,0.0,NINTENDO
17067,0.0,NINTENDO
17885,0.0,NINTENDO
1211,0.0,NINTENDO
17796,0.0,NINTENDO
1206,0.0,NINTENDO
997,0.0,NINTENDO
1196,0.0,NINTENDO
17784,0.0,NINTENDO
1183,0.0,NINTENDO
17899,0.0,NINTENDO
17795,0.0,NINTENDO
1019,0.0,NINTENDO
17888,0.0,NINTENDO
1179,0.0,NINTENDO
3553,0.0,NINTENDO
1173,0.0,NINTENDO
17093,0.0,NINTENDO
17597,0.0,NINTENDO
17083,0.0,NINTENDO
17800,0.0,NINTENDO
17082,0.0,NINTENDO
1141,0.0,NINTENDO
17810,0.0,NINTENDO
17811,0.0,NINTENDO
17312,0.0,NINTENDO
1641,0.0,NINTENDO
1548,0.0,NINTENDO
1883,0.0,NINTENDO
2497,0.0,NINTENDO
2498,0.0,NINTENDO
17416,0.0,NINTENDO
1949,0.0,NINTENDO
1935,0.0,NINTENDO
1923,0.0,NINTENDO
17420,0.0,NINTENDO
17425,0.0,NINTENDO
1893,0.0,NINTENDO
17246,0.0,NINTENDO
17436,0.0,NINTENDO
1868,0.0,NINTENDO
17405,0.0,NINTENDO
1858,0.0,NINTENDO
17459,0.0,NINTENDO
2547,0.0,NINTENDO
17462,0.0,NINTENDO
1835,0.0,NINTENDO
1824,0.0,NINTENDO
2583,0.0,NINTENDO
2593,0.0,NINTENDO
2598,0.0,NINTENDO
2626,0.0,NINTENDO
1819,0.0,NINTENDO
1951,0.0,NINTENDO
2470,0.0,NINTENDO
1550,0.0,NINTENDO
2104,0.0,NINTENDO
2221,0.0,NINTENDO
2179,0.0,NINTENDO
2165,0.0,NINTENDO
17330,0.0,NINTENDO
2293,0.0,NINTENDO
2316,0.0,NINTENDO
17333,0.0,NINTENDO
17336,0.0,NINTENDO
2164,0.0,NINTENDO
2151,0.0,NINTENDO
17298,0.0,NINTENDO
2070,0.0,NINTENDO
1992,0.0,NINTENDO
2059,0.0,NINTENDO
17379,0.0,NINTENDO
2404,0.0,NINTENDO
2058,0.0,NINTENDO
2451,0.0,NINTENDO
17384,0.0,NINTENDO
2022,0.0,NINTENDO
17393,0.0,NINTENDO
2456,0.0,NINTENDO
17395,0.0,NINTENDO
1997,0.0,NINTENDO
17471,0.0,NINTENDO
1816,0.0,NINTENDO
1812,0.0,NINTENDO
1697,0.0,NINTENDO
3009,0.0,NINTENDO
3011,0.0,NINTENDO
3015,0.0,NINTENDO
1752,0.0,NINTENDO
1749,0.0,NINTENDO
17529,0.0,NINTENDO
1728,0.0,NINTENDO
3018,0.0,NINTENDO
1726,0.0,NINTENDO
17534,0.0,NINTENDO
1722,0.0,NINTENDO
1692,0.0,NINTENDO
2644,0.0,NINTENDO
3048,0.0,NINTENDO
17542,0.0,NINTENDO
1668,0.0,NINTENDO
1658,0.0,NINTENDO
1646,0.0,NINTENDO
1643,0.0,NINTENDO
17313,0.0,NINTENDO
17568,0.0,NINTENDO
1588,0.0,NINTENDO
3167,0.0,NINTENDO
1568,0.0,NINTENDO
17521,0.0,NINTENDO
2999,0.0,NINTENDO
1770,0.0,NINTENDO
17187,0.0,NINTENDO
2702,0.0,NINTENDO
2745,0.0,NINTENDO
2760,0.0,NINTENDO
1801,0.0,NINTENDO
1787,0.0,NINTENDO
2838,0.0,NINTENDO
2860,0.0,NINTENDO
1785,0.0,NINTENDO
2866,0.0,NINTENDO
17202,0.0,NINTENDO
1781,0.0,NINTENDO
17496,0.0,NINTENDO
2915,0.0,NINTENDO
2920,0.0,NINTENDO
17503,0.0,NINTENDO
2942,0.0,NINTENDO
17505,0.0,NINTENDO
17515,0.0,NINTENDO
2954,0.0,NINTENDO
2958,0.0,NINTENDO
2966,0.0,NINTENDO
1771,0.0,NINTENDO
17518,0.0,NINTENDO
16976,0.0,NINTENDO
6032,0.0,NINTENDO
3828,0.0,NINTENDO
15838,0.0,NINTENDO
7590,0.0,NINTENDO
7576,0.0,NINTENDO
7570,0.0,NINTENDO
7526,0.0,NINTENDO
7513,0.0,NINTENDO
7498,0.0,NINTENDO
7472,0.0,NINTENDO
7464,0.0,NINTENDO
7461,0.0,NINTENDO
7447,0.0,NINTENDO
7442,0.0,NINTENDO
15818,0.0,NINTENDO
7394,0.0,NINTENDO
7390,0.0,NINTENDO
7388,0.0,NINTENDO
7599,0.0,NINTENDO
7639,0.0,NINTENDO
7642,0.0,NINTENDO
7812,0.0,NINTENDO
7877,0.0,NINTENDO
15596,0.0,NINTENDO
7873,0.0,NINTENDO
7851,0.0,NINTENDO
7830,0.0,NINTENDO
7825,0.0,NINTENDO
7806,0.0,NINTENDO
7663,0.0,NINTENDO
7765,0.0,NINTENDO
7745,0.0,NINTENDO
15657,0.0,NINTENDO
7742,0.0,NINTENDO
7733,0.0,NINTENDO
15685,0.0,NINTENDO
7386,0.0,NINTENDO
7383,0.0,NINTENDO
7949,0.0,NINTENDO
7381,0.0,NINTENDO
7114,0.0,NINTENDO
7063,0.0,NINTENDO
7038,0.0,NINTENDO
7026,0.0,NINTENDO
15944,0.0,NINTENDO
7013,0.0,NINTENDO
6993,0.0,NINTENDO
6956,0.0,NINTENDO
6953,0.0,NINTENDO
6951,0.0,NINTENDO
6950,0.0,NINTENDO
6931,0.0,NINTENDO
6930,0.0,NINTENDO
6912,0.0,NINTENDO
6864,0.0,NINTENDO
7118,0.0,NINTENDO
7128,0.0,NINTENDO
7131,0.0,NINTENDO
7254,0.0,NINTENDO
7323,0.0,NINTENDO
7320,0.0,NINTENDO
7317,0.0,NINTENDO
7312,0.0,NINTENDO
7300,0.0,NINTENDO
7256,0.0,NINTENDO
7248,0.0,NINTENDO
7167,0.0,NINTENDO
7242,0.0,NINTENDO
7216,0.0,NINTENDO
7210,0.0,NINTENDO
7205,0.0,NINTENDO
7183,0.0,NINTENDO
7181,0.0,NINTENDO
7892,0.0,NINTENDO
7954,0.0,NINTENDO
16029,0.0,NINTENDO
15436,0.0,NINTENDO
11362,0.0,NINTENDO
11029,0.0,NINTENDO
15257,0.0,NINTENDO
15258,0.0,NINTENDO
9678,0.0,NINTENDO
9604,0.0,NINTENDO
